PUF_ID,final_weight,REGION,STRATUM1,LANG,Q1_HS,Q2_COL_CREDIT,Q3_Q3_A_R,Q3_Q3_B_R,Q3_Q3_C_R,Q3_Q3_D_R,Q3_Q3_E_R,Q4_HIGHEST_EDU_FOS,Q5_COL_ENROLL,Q6_EDU_PLAN,Q7A,Q7_B_DEGREE_PLAN_FOS,Q8_ESL,Q9_CERT_LIC,Q10_NUM_ACTIVE,Q11_MOST_IMP_CERT_LIC,Q12_CERT_LIC_WORK,Q13_CERT_LIC_REQ,Q14_CERT_LIC_REV,Q15_Q15_A_R,Q15_Q15_B_R,Q15_Q15_C_R,Q15_D_SPECIFY_FLAG,Q16_CERT_LIC_CUR_JOB,Q17_A,Q17_B,Q17_C,Q17_D,Q18_A,Q18_C,Q18_D,Q18_D_SPECIFY,Q19_CERTIFICATE_FOS,Q21_CERTIFICATE_HOURS,Q22_CERTIFICATE_ENROLL,Q23_CERTIFCATE_CREDITS,Q24_CERTIFICATE_TRAIN,Q25_CERTIFICATE_JOB,Q26_A,Q26_B,Q26_C,Q27_APP,Q28_APP_WORK,Q29_Q29_A_R,Q29_Q29_B_R,Q29_Q29_C_R,Q29_Q29_D_R,Q29_Q29_E_R,Q30_APP_CERT_LIC,Q31_APP_CERTIFICATE,Q32_APP_JOB,Q33_APP_SKILL_USE,Q34_A,Q34_B,Q34_C,Q35_EMPLOYED,Q36_FULL_TIME,Q37_WEEKS_WORKED,Q38_HOURS_WORKED,Q39_EARNINGS,Q40_BUSINESS_TYPE,Q43_JOB_LIC,Q44_MILITARY,Q45_GENDER,Q46_MARITAL_STATUS,Q47_AGE,Q48_HISPANIC,Q49_RACE_01,Q49_RACE_02,Q49_RACE_03,Q49_RACE_04,Q49_RACE_05,Q49_RACE_06,Q49_RACE_07,Q50_INTERNET,Q51_CITIZENSHIP
99011340,19269.42265,MIDWEST,1,1,2,4,2,1,1,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,7,7,1,1,2,5,30,1,1,0,0,0,0,0,0,2,1
99001750,3611.775085,MIDWEST,1,1,2,4,1,2,2,1,1,11,1,,,,1,2,1,8,6,2,2,2,1,1,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,40,7,6,2,1,2,1,54,1,1,0,0,0,0,0,0,2,1
99042360,198.0397855,NORTHEAST,9,1,2,4,1,2,2,2,1,11,1,,,,1,2,4,7,6,2,2,2,1,2,0,1,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,2,61,2,0,0,0,0,0,1,0,2,1
99020120,52295.20909,NORTHEAST,9,1,2,4,1,2,1,1,1,2,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,8,9,1,1,1,5,56,1,1,0,0,0,0,0,0,2,1
99059590,38462.90906,MIDWEST,1,1,2,1,,,,,,,1,,,,1,2,1,5,8,2,2,1,2,2,0,2,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,45,4,16,1,1,2,5,34,1,1,0,0,0,0,0,0,2,1
99020140,6009.434713,MIDWEST,1,1,2,4,1,2,1,1,1,16,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,5,14,1,1,2,1,33,1,1,0,0,0,0,0,0,2,1
99055230,7143.561794,MIDWEST,1,1,2,4,2,1,1,1,1,8,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,5,20,1,13,2,1,2,1,62,1,1,0,0,0,0,0,0,2,1
99041800,24903.92283,MIDWEST,1,1,2,4,2,1,1,1,1,5,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,41,4,17,1,1,1,5,25,1,1,0,0,0,0,0,0,2,1
99051240,7766.631157,MIDWEST,1,1,2,4,1,2,1,1,1,12,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,44,7,10,1,1,1,5,33,1,1,0,0,0,0,0,0,2,1
99037600,19540.28085,MIDWEST,1,1,3,3,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,3,10,1,1,1,5,33,1,1,0,0,0,0,0,0,2,1
99030890,11774.74931,MIDWEST,1,1,2,4,1,2,1,1,1,19,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,8,1,2,1,1,47,1,1,0,0,0,0,0,0,2,1
99060560,14606.88788,MIDWEST,1,1,3,4,2,1,1,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,2,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,3,53,1,1,0,0,0,0,0,0,1,1
99005120,18171.29426,NORTHEAST,8,1,2,4,2,1,1,1,1,21,3,2,3,12,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,33,1,0,0,0,0,0,1,0,2,2
99026850,9537.24733,NORTHEAST,8,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,61,1,0,1,0,0,0,0,0,2,1
99024730,14812.20775,MIDWEST,1,1,2,2,,,,,,6,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,2,40,3,2,1,1,1,2,41,1,1,0,0,0,0,0,0,2,1
99036890,5887.374653,MIDWEST,1,1,2,4,1,2,1,1,1,2,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,7,1,1,1,5,47,1,1,0,0,0,0,0,0,2,1
99050970,488.675983,MIDWEST,1,1,3,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,1,64,1,0,0,1,0,0,0,0,2,1
99022440,619.902329,NORTHEAST,9,1,2,4,1,2,2,1,1,11,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,30,4,6,1,4,2,5,56,1,0,1,0,0,0,0,0,2,1
99003470,4714.016553,WEST,19,1,2,3,,,,,,16,1,,,,1,1,,,,,,,,,0,,,,,,2,2,1,,,,,,,,,,,3,2,2,1,2,1,2,1,1,2,4,1,2,2,2,1,4,15,1,6,1,1,2,2,19,1,0,0,0,0,1,0,0,1,1
99057540,2035.871758,NORTHEAST,8,1,3,4,2,2,2,1,1,15,2,2,4,15,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,4,40,4,8,1,4,1,3,64,1,0,1,0,0,0,0,0,2,1
99037640,15730.10252,WEST,19,1,2,3,,,,,,19,3,2,4,19,1,1,,,,,,,,,0,,,,,,1,1,2,1,17,1,3,2,1,2,2,1,2,1,,,,,,,,,,,,,,2,2,3,30,3,1,1,1,2,5,24,2,0,0,0,0,0,1,0,2,1
99011740,91585.486,WEST,19,1,2,4,1,2,2,1,1,14,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,45,8,6,1,1,1,5,62,1,1,0,0,0,0,0,0,2,1
99036120,3000.749872,NORTHEAST,9,1,2,3,,,,,,7,2,2,3,6,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,2,10,4,7,1,1,1,5,20,2,1,0,0,0,0,1,0,2,1
99003690,122450.7762,WEST,19,1,3,4,1,2,2,1,1,14,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,7,4,1,1,1,1,59,1,1,0,0,0,0,0,0,2,2
99005280,6572.440993,NORTHEAST,9,1,2,3,,,,,,2,3,2,3,11,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,5,16,1,1,1,1,28,2,0,0,0,0,0,1,0,2,1
99005360,5224.666459,NORTHEAST,9,1,2,4,1,2,1,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,45,5,14,1,1,1,1,26,2,0,1,0,0,0,0,0,2,1
99058000,7406.103875,MIDWEST,1,1,2,2,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,43,4,12,1,1,1,3,52,1,1,0,0,0,0,0,0,1,1
99002390,5887.374653,MIDWEST,1,1,2,4,1,2,1,1,1,8,1,,,,1,2,1,2,9,1,1,1,1,2,0,1,2,2,2,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,3,25,2,5,2,1,1,3,57,1,1,0,0,0,0,0,0,2,1
99025950,7559.651005,MIDWEST,1,1,2,3,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,50,3,8,1,1,2,5,26,1,1,0,0,0,0,0,0,2,1
99056750,14578.10673,MIDWEST,1,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,13,1,1,2,3,53,1,1,0,0,0,0,0,0,1,1
99036980,3271.103353,NORTHEAST,9,1,2,4,2,2,2,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,5,8,1,1,2,5,34,1,0,1,0,0,0,0,0,2,1
99020460,58207.0059,NORTHEAST,9,1,3,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,5,51,1,0,1,0,0,0,0,0,2,1
99002210,12674.36105,NORTHEAST,9,1,2,1,,,,,,,1,,,,1,2,1,18,14,2,2,2,2,2,0,3,3,1,3,3,2,1,2,1,15,5,3,1,2,4,3,3,3,1,,,,,,,,,,,,,,2,2,1,40,3,14,2,4,1,1,49,2,0,0,0,0,0,1,0,2,1
99004810,30535.15814,NORTHEAST,9,2,2,1,,,,,,,2,2,2,15,2,2,2,1,8,3,2,2,1,1,0,1,4,4,4,4,2,2,2,2,14,4,3,2,1,1,4,4,4,2,,,,,,,,,,,,,,1,,7,,,,,1,1,5,21,2,0,0,0,0,0,1,0,2,3
99042900,18595.35353,NORTHEAST,9,1,2,1,,,,,,,1,,,,1,2,2,18,14,2,2,2,1,1,0,3,3,3,3,3,2,1,2,1,15,4,3,2,2,4,3,3,3,1,,,,,,,,,,,,,,2,2,1,40,3,14,2,1,1,4,59,2,0,1,0,0,0,0,0,1,3
99002750,21387.97505,NORTHEAST,9,1,2,4,1,2,2,1,2,18,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,40,6,6,1,1,2,1,53,1,1,0,0,0,0,0,0,2,2
99022110,5838.709,NORTHEAST,9,1,3,2,,,,,,15,1,,,,1,2,2,5,8,2,2,1,2,1,0,2,3,3,1,3,2,2,1,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,1,48,2,,2,1,2,5,26,1,0,1,0,0,0,0,0,2,1
99026610,2542.71474,NORTHEAST,9,2,2,2,,,,,,12,1,,,,1,1,,,,,,,,,0,,,,,,2,2,2,3,11,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,1,,6,28,1,16,1,1,2,1,27,2,0,0,0,0,0,1,0,2,3
99007740,17564.88933,NORTHEAST,9,2,1,,,,,,,,1,,,,2,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,42,2,1,0,0,0,0,0,0,2,3
99029510,17925.94624,NORTHEAST,9,1,1,,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,3,6,2,1,1,1,1,1,1,2,4,2,1,1,1,,3,40,2,8,1,1,2,1,50,1,0,1,0,0,0,0,0,2,2
99050540,11813.29688,NORTHEAST,9,1,2,1,,,,,,,3,2,6,15,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,18,2,0,0,0,0,0,1,0,2,1
99023910,11823.96406,NORTHEAST,9,1,1,,,,,,,,2,2,2,26,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,28,1,0,1,0,0,0,0,0,2,1
99016320,6572.440993,NORTHEAST,9,1,3,3,,,,,,1,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,2,40,8,14,1,1,1,5,33,2,0,0,0,0,0,1,0,2,1
99034300,12786.95672,NORTHEAST,9,1,2,4,1,2,2,1,1,11,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,6,20,1,6,1,1,1,5,28,1,0,0,0,1,0,0,0,2,2
99003720,15447.74763,NORTHEAST,9,2,1,,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,28,2,1,0,0,0,0,0,0,2,3
99036750,22330.13782,NORTHEAST,7,1,2,2,,,,,,5,2,2,2,2,2,2,1,,20,2,2,2,2,2,0,2,3,2,2,2,2,2,1,,,,,,,,,,,2,,,,,,,,,,,,,,1,,2,40,5,8,1,1,1,2,32,1,0,0,0,1,0,0,0,2,2
99053820,142179.1701,NORTHEAST,7,1,2,1,,,,,,,1,,,,1,2,1,9,7,2,3,2,2,2,0,3,3,3,1,1,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,36,5,7,2,1,1,1,35,1,1,0,0,0,0,0,0,2,1
99015120,10091.91386,NORTHEAST,7,1,2,4,1,2,1,1,1,5,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,5,4,1,1,1,5,35,1,0,0,0,1,0,0,0,2,1
99026240,2119.008436,SOUTH,12,1,2,4,1,2,2,1,1,11,1,,,,1,2,1,7,6,2,2,2,1,1,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,3,8,5,6,2,1,1,3,63,1,0,1,0,0,0,0,0,2,2
99053620,7888.518434,NORTHEAST,7,1,2,2,,,,,,19,3,2,3,19,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,6,8,1,8,1,1,2,5,21,1,0,0,0,1,0,0,0,2,1
99041370,58871.08775,SOUTH,12,1,1,,,,,,,,3,2,4,8,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,19,1,0,0,0,1,0,0,0,2,3
99062010,50621.59418,NORTHEAST,7,1,3,4,1,2,1,1,1,12,1,,,,1,2,1,3,13,3,1,2,1,1,0,3,2,1,3,2,1,2,2,1,18,2,4,2,2,2,1,1,2,1,,,,,,,,,,,,,,1,,1,37,6,13,1,1,1,5,33,1,1,0,0,0,0,1,0,2,3
99036710,737.1167375,SOUTH,12,1,2,4,1,2,2,1,1,11,1,,,,1,2,1,7,6,2,2,2,1,1,0,3,3,3,3,3,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,5,6,2,1,2,5,33,1,0,1,0,0,0,0,0,2,1
99042910,34890.79654,SOUTH,12,1,3,-3,,,,,,,2,2,1,12,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,2,,,,,,,,,,,,,,1,,3,30,2,20,2,1,1,1,33,1,0,0,0,1,0,0,0,2,3
99042710,1394.535096,SOUTH,12,1,2,4,1,2,1,1,1,19,1,,,,1,1,,,,,,,,,0,,,,,,2,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,8,1,1,2,5,34,1,0,1,0,0,0,0,0,2,1
99011430,3407.404086,NORTHEAST,7,1,2,2,,,,,,1,2,2,5,21,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,3,40,1,8,1,1,2,5,24,2,0,0,0,0,0,1,0,2,1
99037230,45802.7372,NORTHEAST,9,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,4,30,4,1,1,1,1,5,20,2,1,0,0,0,0,0,0,2,2
99014340,109540.6819,NORTHEAST,8,1,2,1,,,,,,,1,,,,1,2,2,18,14,2,3,2,2,2,0,1,3,3,1,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,5,26,1,0,1,0,0,0,0,0,2,1
99047680,2542.71474,NORTHEAST,9,1,2,3,,,,,,17,1,,,,1,2,1,20,1,1,2,2,2,2,0,3,3,3,3,3,1,1,2,2,9,1,4,2,2,2,3,1,1,3,2,2,1,1,1,2,1,2,2,2,3,3,3,2,2,6,35,1,1,2,1,2,5,26,2,0,0,0,0,1,0,0,2,1
99060850,65785.47715,NORTHEAST,9,1,3,3,,,,,,17,1,,,,1,1,,,,,,,,,0,,,,,,2,2,2,2,9,1,4,1,1,1,1,1,3,3,6,2,1,1,1,2,1,1,1,1,1,1,3,1,,7,,,,,1,1,5,36,1,1,0,0,0,0,0,0,2,1
99001810,303.1659194,NORTHEAST,9,1,2,4,1,2,1,2,1,16,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,7,8,13,2,1,2,5,59,1,0,1,0,0,0,0,0,2,1
99011920,2236.107122,WEST,19,1,2,3,,,,,,9,1,,,,1,1,,,,,,,,,0,,,,,,1,1,2,1,11,1,3,2,2,1,3,2,3,1,,,,,,,,,,,,,,1,,7,,,,,4,2,4,60,1,1,0,1,0,0,0,0,2,1
99035270,131228.153,WEST,19,1,2,4,2,2,1,1,1,12,1,,,,1,1,,,,,,,,,0,,,,,,2,1,2,3,11,1,4,1,1,2,3,3,2,1,,,,,,,,,,,,,,1,,4,30,7,10,1,1,1,1,37,1,1,0,0,0,0,0,0,1,1
99013710,4019.466703,NORTHEAST,8,1,2,4,1,2,1,1,1,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,2,2,2,1,1,2,1,2,3,3,3,2,3,2,2,1,40,7,16,1,1,2,5,27,1,0,1,0,0,0,0,0,2,1
99009540,17719.94532,NORTHEAST,9,1,2,1,,,,,,,3,2,3,22,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,18,2,0,0,0,0,0,1,0,1,1
99031890,1532.210763,NORTHEAST,9,2,2,4,1,2,1,1,1,22,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,45,2,1,0,0,0,0,0,0,2,1
99039760,40463.444,NORTHEAST,9,1,2,4,2,2,1,1,1,16,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,6,7,1,1,2,5,38,1,1,0,0,0,0,0,0,2,1
99001200,52295.20909,NORTHEAST,9,1,2,4,1,2,1,1,1,14,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,4,24,6,4,1,1,1,5,39,1,1,0,0,0,0,0,0,2,1
99015710,114226.4714,SOUTH,13,1,2,3,,,,,,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,2,8,1,1,2,5,51,1,0,1,0,0,0,0,0,2,1
99036030,29691.06336,NORTHEAST,7,1,2,4,2,2,1,1,1,23,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,7,4,1,1,2,1,41,1,1,0,0,0,0,0,0,2,1
99046500,4231.753921,NORTHEAST,7,1,2,3,,,,,,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,5,17,1,1,1,5,41,1,0,0,0,1,0,0,0,2,1
99022370,15693.96125,NORTHEAST,7,1,2,4,2,2,2,1,1,22,1,,,,1,2,1,10,8,2,2,1,1,2,0,3,3,3,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,35,7,8,2,1,2,1,57,1,1,0,0,0,0,0,0,2,2
99054860,707.1630258,NORTHEAST,7,1,2,2,,,,,,6,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,2,50,8,20,1,1,2,4,46,2,1,0,0,0,0,0,0,2,1
99047410,3904.311678,NORTHEAST,7,1,3,4,1,2,1,1,1,15,1,,,,2,2,3,5,8,2,2,2,2,2,0,3,3,3,3,3,2,2,2,2,14,-3,2,2,2,4,4,3,3,1,,,,,,,,,,,,,,2,2,1,40,8,8,2,1,2,1,41,1,0,0,0,1,0,0,0,2,2
99005490,67488.41662,NORTHEAST,7,1,2,3,,,,,,23,3,2,4,17,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,20,2,16,1,1,2,5,19,1,1,0,0,0,0,0,0,2,1
99029290,5916.388825,NORTHEAST,7,1,2,2,,,,,,15,2,2,3,15,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,3,6,2,1,1,1,2,1,1,1,1,2,3,3,1,,6,15,1,8,1,1,2,5,18,1,0,0,0,1,0,0,0,2,1
99060190,124366.9272,SOUTH,12,1,2,4,1,2,1,1,1,8,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,7,1,1,1,1,1,26,1,1,0,0,0,0,0,0,2,1
99041260,2555.553064,NORTHEAST,7,1,2,3,,,,,,1,3,2,3,19,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,30,1,16,1,1,2,5,19,2,0,0,0,0,0,1,0,2,1
99056880,79642.95641,WEST,19,1,2,1,,,,,,,1,,,,1,2,1,5,8,2,2,2,1,2,0,2,3,4,3,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,4,7,1,1,2,1,42,1,0,0,0,0,1,0,0,2,1
99025250,59393.65008,WEST,19,1,1,,,,,,,,2,2,1,1,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,58,1,0,1,0,0,0,0,0,1,1
99049170,4871.224242,NORTHEAST,8,1,2,4,1,2,2,2,1,15,1,,,,1,2,1,6,8,1,1,2,1,1,0,3,2,1,2,1,1,1,1,,,,,,,,,,,3,6,2,2,2,1,1,2,1,4,3,3,3,3,2,2,1,35,7,14,1,1,2,1,40,1,0,0,0,1,0,0,0,2,1
99050800,57389.76572,NORTHEAST,8,1,2,4,1,2,1,1,1,23,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,6,14,1,1,1,5,23,1,0,0,0,1,0,0,0,2,1
99000850,2088.552158,WEST,17,1,3,4,2,2,2,2,2,12,1,,,,2,2,1,16,13,1,2,2,1,1,0,3,3,3,3,3,2,1,1,,,,,,,,,,,3,5,2,2,2,2,2,1,2,4,4,2,2,3,1,,2,6,7,13,1,1,1,3,58,1,0,0,0,1,0,0,0,2,2
99046120,49724.75979,WEST,17,1,2,4,1,2,1,1,2,21,3,1,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,1,60,5,13,1,1,2,1,30,1,1,0,0,0,0,0,0,2,1
99059190,2436.535812,NORTHEAST,9,1,2,2,,,,,,1,1,,,,1,2,1,5,8,2,2,1,2,2,0,3,3,3,1,3,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,36,4,8,2,1,1,3,62,2,1,0,0,0,0,0,0,2,1
99024900,4273.014992,NORTHEAST,9,1,2,4,1,2,1,1,1,12,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,40,5,13,1,1,2,5,24,1,0,0,0,1,0,0,0,2,1
99034240,53379.42009,NORTHEAST,9,1,2,4,1,2,1,1,1,23,1,,,,1,1,,,,,,,,,0,,,,,,2,1,2,2,6,3,4,2,1,4,3,3,3,1,,,,,,,,,,,,,,2,2,1,45,6,14,1,1,2,5,30,1,1,0,0,0,0,0,0,2,1
99012160,2343.208232,NORTHEAST,7,1,2,4,2,1,1,1,1,15,3,2,3,15,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,21,1,0,0,0,0,0,1,0,2,1
99030230,10015.1536,NORTHEAST,8,1,2,3,,,,,,18,1,,,,1,1,,,,,,,,,0,,,,,,1,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,1,1,30,3,8,2,1,2,1,40,2,0,0,0,0,0,1,0,2,1
99017600,142179.1701,NORTHEAST,9,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,1,3,50,1,1,0,0,0,0,0,0,2,1
99021930,25874.26477,NORTHEAST,9,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,1,27,2,0,0,0,0,0,1,0,2,1
99040110,114291.1449,WEST,19,2,1,,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,8,1,12,2,1,1,1,45,2,0,0,0,0,0,1,0,2,2
99001530,66439.72582,WEST,19,2,2,1,,,,,,,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,2,,,,,,,,,,,,,,1,,1,12,1,8,2,1,2,1,44,2,0,0,0,0,0,1,0,2,3
99023810,114291.1449,WEST,19,1,1,,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,5,40,2,5,1,1,1,4,35,2,0,0,0,0,0,1,0,1,3
99046510,87647.35981,WEST,19,1,2,1,,,,,,,1,,,,1,1,,,,,,,,,0,,,,,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,7,,,,,1,2,5,32,2,0,0,0,0,0,1,0,2,1
99057570,6548.643395,NORTHEAST,7,1,2,3,,,,,,11,1,,,,2,1,,,,,,,,,0,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,7,4,6,1,1,2,1,45,1,0,0,0,1,0,0,0,2,2
